name,address,yprice,dprice
삼도,서울시 양천구 신월동,0,42000
삼동4차,서울시 양천구 신월동,0,45000
삼동5차,서울시 양천구 신월동,0,0
삼백,서울시 양천구 신월동,0,0
삼성(주상복합),서울시 양천구 신월동,0,0
삼익플라주(81-10),서울시 양천구 신월동,0,60000
삼익플라주1차,서울시 양천구 신월동,45000,65000
삼익플라주2차,서울시 양천구 신월동,40000,68000
삼익플라주4차(주상복합),서울시 양천구 신월동,0,66000
삼익헤스티아(도시형),서울시 양천구 신월동,0,0
삼정그린뷰,서울시 양천구 신월동,40000,80000
삼종레이빌,서울시 양천구 신월동,0,44500
삼혜아트빌,서울시 양천구 신월동,0,0
상신,서울시 양천구 신월동,0,0
상아아름,서울시 양천구 신월동,0,60000
상진지오벨리,서울시 양천구 신월동,0,0
새롬,서울시 양천구 신월동,40000,35000
샤인팰리스,서울시 양천구 신월동,0,0
서륭타운,서울시 양천구 신월동,0,0
서울,서울시 양천구 신월동,0,42000
서울가든,서울시 양천구 신월동,46000,79000
서현스카이뷰,서울시 양천구 신월동,0,0
성림,서울시 양천구 신월동,0,0
성우,서울시 양천구 신월동,24000,55000
성원,서울시 양천구 신월동,25000,55000
성호그린,서울시 양천구 신월동,0,0
세아쎄닛빌(주상복합),서울시 양천구 신월동,34000,55000
세제뉴타운(주상복합),서울시 양천구 신월동,0,0
세진(20-28),서울시 양천구 신월동,0,57000
세진(주상복합),서울시 양천구 신월동,0,0
소담하우징(도시형),서울시 양천구 신월동,0,0
수명,서울시 양천구 신월동,0,25000
수명산SK뷰,서울시 양천구 신월동,70000,105000
수명산그린시아,서울시 양천구 신월동,0,59000
수명산동원데자뷰,서울시 양천구 신월동,0,75000
수명산롯데캐슬,서울시 양천구 신월동,45000,82000
수명산시그니처(도시형),서울시 양천구 신월동,0,0
수명산타워빌,서울시 양천구 신월동,0,44000
수명산태승훼미리,서울시 양천구 신월동,0,61000
스위트드림,서울시 양천구 신월동,28600,0
스카이캐슬,서울시 양천구 신월동,39000,53000
신라이프,서울시 양천구 신월동,0,0
신목동파라곤,서울시 양천구 신월동,55000,73000
신성미소지움,서울시 양천구 신월동,0,85000
신안약수,서울시 양천구 신월동,40000,95000
신안파크,서울시 양천구 신월동,20000,67000
신영리치빌(도시형),서울시 양천구 신월동,0,0
신월,서울시 양천구 신월동,0,0
신월길훈엔트런스빌,서울시 양천구 신월동,0,62000
신월대림,서울시 양천구 신월동,40000,100000
신월대방샤인힐,서울시 양천구 신월동,40000,70000
신월대성유니드,서울시 양천구 신월동,0,82000
신월동리버스타운(도시형),서울시 양천구 신월동,0,0
신월로마파빌리온,서울시 양천구 신월동,35000,52000
신월미소지움2차,서울시 양천구 신월동,0,70000
신월미소지움3차,서울시 양천구 신월동,0,72000
신월방원(방원예뜨랑),서울시 양천구 신월동,33000,70000
신월보람6차,서울시 양천구 신월동,32000,58000
신월보람쉬움1차,서울시 양천구 신월동,0,64000
신월보람쉬움2차,서울시 양천구 신월동,43000,76000
신월보성,서울시 양천구 신월동,20000,45000
신월신도1차,서울시 양천구 신월동,43000,85000
신월신도브래뉴2차,서울시 양천구 신월동,55000,71000
신월코아루1단지,서울시 양천구 신월동,0,60000
신월코아루2단지,서울시 양천구 신월동,0,65000
신월프라자(태헌),서울시 양천구 신월동,0,0
신월해밀,서울시 양천구 신월동,0,60000
신월휘버스,서울시 양천구 신월동,29000,47000
신정뉴타운두산위브,서울시 양천구 신월동,67000,125000
신정뉴타운롯데캐슬,서울시 양천구 신월동,59000,150000
아름다운세상,서울시 양천구 신월동,35000,49000
양천롯데캐슬1단지,서울시 양천구 신월동,37000,89000
양천롯데캐슬2단지,서울시 양천구 신월동,0,93000
양천벽산블루밍1단지,서울시 양천구 신월동,0,86000
양천벽산블루밍2단지,서울시 양천구 신월동,0,80000
양천벽산블루밍3단지,서울시 양천구 신월동,0,0
양천홈타운1차,서울시 양천구 신월동,20000,27000
양천홈타운2차,서울시 양천구 신월동,0,38500
양천홈타운3차,서울시 양천구 신월동,0,0
에스케이이팰리스(도시형),서울시 양천구 신월동,0,0
에스타워(도시형),서울시 양천구 신월동,0,0
에이엔타워(주상복합),서울시 양천구 신월동,0,0
에이원,서울시 양천구 신월동,0,0
엘림,서울시 양천구 신월동,30000,48000
연흥,서울시 양천구 신월동,0,0
영남타운(주상복합),서울시 양천구 신월동,0,0
영동하이츠(도시형),서울시 양천구 신월동,0,0
예건미예뜰,서울시 양천구 신월동,0,0
예지보금자리,서울시 양천구 신월동,0,0
예지보금자리74차,서울시 양천구 신월동,21000,25000
예지쉐르빌67차(도시형),서울시 양천구 신월동,0,0
예지쉐르빌68차(도시형),서울시 양천구 신월동,0,0
예지쉐르빌69차(도시형),서울시 양천구 신월동,0,0
예지팰리스71차(도시형),서울시 양천구 신월동,0,0
예지팰리스72차(도시형),서울시 양천구 신월동,0,0
오진참사랑,서울시 양천구 신월동,0,0
오투힐,서울시 양천구 신월동,0,35000
온누리,서울시 양천구 신월동,0,0
온누리베일리,서울시 양천구 신월동,0,41500
올림푸스(주상복합),서울시 양천구 신월동,32000,45000
용민,서울시 양천구 신월동,0,0
우당,서울시 양천구 신월동,32000,95000
우영,서울시 양천구 신월동,0,0
우정,서울시 양천구 신월동,0,53000
우진(72-5),서울시 양천구 신월동,0,0
우진(91-10),서울시 양천구 신월동,0,0
우창(주상복합),서울시 양천구 신월동,0,44000
원능한빛,서울시 양천구 신월동,33000,58000
"웰스바움(민간임대,도시형)",서울시 양천구 신월동,0,0
유림,서울시 양천구 신월동,0,0
유림웰스빌(주상복합),서울시 양천구 신월동,0,0
은성,서울시 양천구 신월동,0,60000
은성마을승윤노블리안,서울시 양천구 신월동,45000,67000
은일로즈힐,서울시 양천구 신월동,0,65000
은하,서울시 양천구 신월동,0,0
이형원앙,서울시 양천구 신월동,0,50000
장수마을,서울시 양천구 신월동,0,63000
장수마을동원데자뷰2단지,서울시 양천구 신월동,47000,75000
정원,서울시 양천구 신월동,0,27500
정은스카이빌1차,서울시 양천구 신월동,0,67000
정은스카이빌2차,서울시 양천구 신월동,33000,0
제일캐슬,서울시 양천구 신월동,0,57000
조광(주상복합),서울시 양천구 신월동,0,55000
조은팰리스(도시형),서울시 양천구 신월동,0,0
중흥,서울시 양천구 신월동,16800,0
청남,서울시 양천구 신월동,0,0
청담파우제(도시형),서울시 양천구 신월동,0,0
청성넥스빌,서울시 양천구 신월동,0,55000
청솔(주상복합),서울시 양천구 신월동,0,46000
청송(주상복합),서울시 양천구 신월동,25000,0
청송그린힐(주상복합),서울시 양천구 신월동,35000,49000
청정,서울시 양천구 신월동,0,0
타워(주상복합),서울시 양천구 신월동,35000,55000
탑건신월진선미,서울시 양천구 신월동,0,0
탑건위너빌(145-9),서울시 양천구 신월동,0,0
탑건위너빌(418-4),서울시 양천구 신월동,0,0
태산(주상복합),서울시 양천구 신월동,27000,0
태진,서울시 양천구 신월동,28400,55000
태형,서울시 양천구 신월동,35000,55000
파라브,서울시 양천구 신월동,19000,26000
한우리,서울시 양천구 신월동,31500,50000
한울스위트하우스(도시형),서울시 양천구 신월동,15900,19000
한울팰리스,서울시 양천구 신월동,0,0
해주,서울시 양천구 신월동,28000,65000
해태,서울시 양천구 신월동,0,67000
행복한마을삼익플라주,서울시 양천구 신월동,0,63000
행복한세상(주상복합),서울시 양천구 신월동,0,0
헤븐,서울시 양천구 신월동,0,0
혜성(주상복합),서울시 양천구 신월동,0,0
호성파크,서울시 양천구 신월동,0,0
홍익,서울시 양천구 신월동,0,0
환희,서울시 양천구 신월동,0,0
"훼미리(166-27,주상복합)",서울시 양천구 신월동,0,50000
훼미리(440-9),서울시 양천구 신월동,0,0
휴먼파크타운(도시형),서울시 양천구 신월동,0,0
흥양훼미리,서울시 양천구 신월동,0,0
흥인아이젠(주상복합),서울시 양천구 신월동,0,0
M펠리체,서울시 양천구 신정동,0,0
SM엘루이,서울시 양천구 신정동,0,0
건영,서울시 양천구 신정동,30000,70000
경남아너스빌1차,서울시 양천구 신정동,75000,155000
길훈로즈빌,서울시 양천구 신정동,70000,140000
까치마을,서울시 양천구 신정동,0,0
남광,서울시 양천구 신정동,0,55000
뉴목동,서울시 양천구 신정동,45000,78000
뉴타운(주상복합),서울시 양천구 신정동,0,65000
다원슈슈빌(도시형),서울시 양천구 신정동,0,0
대림,서울시 양천구 신정동,60000,110000
대림아크로빌(주상복합),서울시 양천구 신정동,110000,230000
더넥스트목동,서울시 양천구 신정동,25000,28900
더테라스(도시형),서울시 양천구 신정동,0,0
더테라스5(도시형),서울시 양천구 신정동,0,0
동국화이트빌,서울시 양천구 신정동,0,64000
동림,서울시 양천구 신정동,0,73000
동문굿모닝탑(주상복합),서울시 양천구 신정동,140000,200000
동보프리미아,서울시 양천구 신정동,0,109000
동양부로미,서울시 양천구 신정동,0,0
동원데쟈뷰,서울시 양천구 신정동,0,68000
동원로데오,서울시 양천구 신정동,0,81000
동일,서울시 양천구 신정동,0,0
동일하이빌1단지,서울시 양천구 신정동,73000,140000
동일하이빌2단지,서울시 양천구 신정동,70000,153000
드어반트라움(도시형),서울시 양천구 신정동,0,0
라비앙하우스(도시형),서울시 양천구 신정동,0,0
래미안목동아델리체,서울시 양천구 신정동,85000,190000
럭키,서울시 양천구 신정동,0,0
로데오휘버스,서울시 양천구 신정동,40000,80000
로마,서울시 양천구 신정동,0,78000
로얄스위트,서울시 양천구 신정동,0,0
로즈가든(장미),서울시 양천구 신정동,30000,45000
롯데캐슬,서울시 양천구 신정동,125000,180000
리더스파크빌(도시형),서울시 양천구 신정동,0,0
리치펠리스,서울시 양천구 신정동,0,0
마음의도시(도시형),서울시 양천구 신정동,0,0
마이홈,서울시 양천구 신정동,48000,89000
명지해드는터,서울시 양천구 신정동,80000,150000
목동그린빌라트(주상복합),서울시 양천구 신정동,0,0
목동무지개,서울시 양천구 신정동,0,68000
목동미르웰한올림(도시형),서울시 양천구 신정동,0,15500
목동보성팰리스(주상복합),서울시 양천구 신정동,50000,87000
목동삼성,서울시 양천구 신정동,75000,157000
목동삼성래미안2차,서울시 양천구 신정동,77000,150000
목동신세계,서울시 양천구 신정동,0,0
목동신시가지11단지,서울시 양천구 신정동,40000,135000
목동신시가지9단지,서울시 양천구 신정동,105000,270000
목동우성2차,서울시 양천구 신정동,75000,150000
목동우성3차,서울시 양천구 신정동,38000,100000
목동중앙하이츠펠리시티(주상복합),서울시 양천구 신정동,65000,115000
목동캐슬(주상복합),서울시 양천구 신정동,65000,80000
목동파크자이,서울시 양천구 신정동,105000,220000
목동현대,서울시 양천구 신정동,85000,190000
목동힐스테이트,서울시 양천구 신정동,100000,220000
문화트윈타워(도시형),서울시 양천구 신정동,12000,15000
미광(주상복합),서울시 양천구 신정동,0,0
밀레스트,서울시 양천구 신정동,0,90000
반석목동블레스빌,서울시 양천구 신정동,65000,130000
보성제이드,서울시 양천구 신정동,0,0
보스코,서울시 양천구 신정동,0,0
삼성(894-20),서울시 양천구 신정동,26000,44000
삼성(938-2),서울시 양천구 신정동,0,0
삼성쉐르빌1(주상복합),서울시 양천구 신정동,170000,400000
삼성쉐르빌2(주상복합),서울시 양천구 신정동,140000,270000
삼천리,서울시 양천구 신정동,0,0
상진,서울시 양천구 신정동,0,67000
서일해오름,서울시 양천구 신정동,0,0
성은(주상복합),서울시 양천구 신정동,0,0
성재세인트(도시형),서울시 양천구 신정동,0,0
세양청마루,서울시 양천구 신정동,55000,95000
세양청마루2차(주상복합),서울시 양천구 신정동,0,73000
수펠리스(도시형),서울시 양천구 신정동,0,0
스텔라빌(도시형),서울시 양천구 신정동,0,0
신성스카이뷰,서울시 양천구 신정동,29000,0
신세계하이츠,서울시 양천구 신정동,38000,0
신이모닝빌(주상복합),서울시 양천구 신정동,0,65000
신일해피트리,서울시 양천구 신정동,41000,90000
신정e-편한세상,서울시 양천구 신정동,50000,125000
신정경남아너스빌2차,서울시 양천구 신정동,0,0
신정그랑프리,서울시 양천구 신정동,0,0
신정대성유니드1차,서울시 양천구 신정동,32000,65000
신정대성유니드2차,서울시 양천구 신정동,40000,85000
신정로마,서울시 양천구 신정동,33000,0
신정보람쉬움,서울시 양천구 신정동,0,85000
신정숲속마을,서울시 양천구 신정동,0,85000
신정아이파크,서울시 양천구 신정동,90000,210000
신정이펜하우스1단지,서울시 양천구 신정동,65000,112000
신정이펜하우스2단지,서울시 양천구 신정동,40000,118000
신정이펜하우스3단지,서울시 양천구 신정동,65000,145000
신정이펜하우스4단지,서울시 양천구 신정동,0,100000
신정이펜하우스5단지,서울시 양천구 신정동,67000,130000
신정태남프라자(주상복합),서울시 양천구 신정동,0,90000
신정현대5차,서울시 양천구 신정동,75000,170000
신정현대6차,서울시 양천구 신정동,55000,115000
신트리1단지,서울시 양천구 신정동,37000,83000
신트리3단지,서울시 양천구 신정동,58000,115000
신트리4단지,서울시 양천구 신정동,45000,75000
신호,서울시 양천구 신정동,0,75000
심미,서울시 양천구 신정동,0,0
심미에셈빌(주상복합),서울시 양천구 신정동,34000,70000
쌍용,서울시 양천구 신정동,53000,120000
아인스빌Ⅱ(도시형),서울시 양천구 신정동,0,0
아인펠리체(도시형),서울시 양천구 신정동,0,0
양지(도시형),서울시 양천구 신정동,30500,0
양천중앙하이츠,서울시 양천구 신정동,78000,180000
에비앙(도시형),서울시 양천구 신정동,0,0
엠제이스위트,서울시 양천구 신정동,0,0
영림,서울시 양천구 신정동,0,0
예지,서울시 양천구 신정동,0,77000
예지보금자리,서울시 양천구 신정동,0,0
예지팰리스,서울시 양천구 신정동,50000,80000
유니크6차(도시형),서울시 양천구 신정동,0,0
유원목동,서울시 양천구 신정동,70000,140000
은행,서울시 양천구 신정동,0,55000
이스타팰리스,서울시 양천구 신정동,75000,125000
이연에버리치,서울시 양천구 신정동,0,0
이지라이프(주상복합),서울시 양천구 신정동,0,60000
일진아이윌,서울시 양천구 신정동,0,76000
자성,서울시 양천구 신정동,0,91000
재훈,서울시 양천구 신정동,0,0
정은SKY빌,서울시 양천구 신정동,0,0
정은sky빌2차,서울시 양천구 신정동,39000,76000
정은sky빌3차(주상복합),서울시 양천구 신정동,0,77000
제이월드,서울시 양천구 신정동,0,0
제일에비앙(885-1),서울시 양천구 신정동,0,0
제일에비앙(990-16),서울시 양천구 신정동,0,0
주건드림빌,서울시 양천구 신정동,0,70000
주안펌니스,서울시 양천구 신정동,0,0
지오프레저,서울시 양천구 신정동,0,78000
진명,서울시 양천구 신정동,0,0
청구,서울시 양천구 신정동,58000,116000
청우,서울시 양천구 신정동,0,0
청원(주상복합),서울시 양천구 신정동,0,0
청자,서울시 양천구 신정동,0,70000
춘당아네시스(주상복합),서울시 양천구 신정동,0,80000
퀸즈포디엄(도시형),서울시 양천구 신정동,0,24800
타워(현대힐타운),서울시 양천구 신정동,0,45000
태경하이츠,서울시 양천구 신정동,0,53000
태화상가빌라트,서울시 양천구 신정동,0,0
트라움타운(도시형),서울시 양천구 신정동,0,29500
파인빌,서울시 양천구 신정동,60000,93000
팰리스필,서울시 양천구 신정동,33000,80000
평화아트빌(도시형),서울시 양천구 신정동,27300,30000
푸른마을2단지,서울시 양천구 신정동,35000,67000
푸른마을3단지,서울시 양천구 신정동,40000,90000
푸른마을4단지,서울시 양천구 신정동,53000,95000
푸른힐,서울시 양천구 신정동,0,69000
프리우스,서울시 양천구 신정동,0,0
하나목동파크뷰,서울시 양천구 신정동,0,0
학마을1단지,서울시 양천구 신정동,33000,75000
학마을3단지,서울시 양천구 신정동,40000,90000
해풍,서울시 양천구 신정동,0,0
헤브론,서울시 양천구 신정동,0,0
현대,서울시 양천구 신정동,60000,135000
현대쉐르빌,서울시 양천구 신정동,0,79000
호반써밋목동,서울시 양천구 신정동,73000,160000
훼미리아파트,서울시 양천구 신정동,0,55000
휘버스,서울시 양천구 신정동,0,79000
흥영,서울시 양천구 신정동,0,75000
힐탑이루미(주상복합),서울시 양천구 신정동,35000,70000
SJ497(주상복합),서울시 영등포구 당산동,0,0
가온빌(도시형),서울시 영등포구 당산동,0,0
강변래미안,서울시 영등포구 당산동,65000,165000
강변한솔그라치아,서울시 영등포구 당산동,58000,100000
계명,서울시 영등포구 당산동,0,48000
나온타워(도시형),서울시 영등포구 당산동,9000,12000
다빈치(도시형),서울시 영등포구 당산동,0,0
대우,서울시 영등포구 당산동,0,68000
더실크(도시형),서울시 영등포구 당산동,0,14500
드림리버빌,서울시 영등포구 당산동,0,120000
드림시드(주상복합),서울시 영등포구 당산동,50000,79000
래미안당산1차,서울시 영등포구 당산동,80000,150000
리버뷰(도시형),서울시 영등포구 당산동,16500,14000
리스빌(도시형),서울시 영등포구 당산동,0,0
리오팰리스(도시형),서울시 영등포구 당산동,0,0
리젠트(도시형),서울시 영등포구 당산동,0,0
리코하이빌(주상복합),서울시 영등포구 당산동,0,0
미진리버빌(도시형),서울시 영등포구 당산동,0,0
브라보(도시형),서울시 영등포구 당산동,17000,0
비앤비퀸즈빌(주상복합),서울시 영등포구 당산동,0,0
성재아이캐슬1차,서울시 영등포구 당산동,0,70000
성재아이캐슬2차,서울시 영등포구 당산동,0,70000
소미골드라인III(주상복합),서울시 영등포구 당산동,0,28600
스테이휴,서울시 영등포구 당산동,0,0
신현빌5차(주상복합),서울시 영등포구 당산동,0,0
에코(도시형),서울시 영등포구 당산동,0,0
엠캐슬123(주상복합),서울시 영등포구 당산동,19500,0
여의나루더명남더블레스(도시형),서울시 영등포구 당산동,28000,40000
조인타운(도시형),서울시 영등포구 당산동,0,0
칸리버팰리스,서울시 영등포구 당산동,0,0
태경(도시형),서울시 영등포구 당산동,8000,0
하임4S(주상복합),서울시 영등포구 당산동,0,60000
한가람더퍼스트Ⅱ(주상복합),서울시 영등포구 당산동,0,0
훼미리하우스138(도시형),서울시 영등포구 당산동,12000,14000
휴브리지(도시형),서울시 영등포구 당산동,16000,0
휴브리지Ⅱ(도시형),서울시 영등포구 당산동,0,0
A-클래스,서울시 영등포구 당산동1가,0,32000
DS퍼스트(도시형),서울시 영등포구 당산동1가,28000,0
J.W 카리스,서울시 영등포구 당산동1가,0,0
강남(도시형),서울시 영등포구 당산동1가,12000,0
당산빌리지(도시형),서울시 영등포구 당산동1가,0,0
당산신동아파밀리에,서울시 영등포구 당산동1가,60000,120000
당산아틀리에,서울시 영등포구 당산동1가,0,32500
당산코오롱,서울시 영등포구 당산동1가,47000,80000
당산타운빌,서울시 영등포구 당산동1가,0,0
동원스위트당산,서울시 영등포구 당산동1가,0,0
"드림캐슬(민간임대,도시형)",서울시 영등포구 당산동1가,0,0
리버웨이(도시형),서울시 영등포구 당산동1가,29000,0
블리스다임빌(도시형),서울시 영등포구 당산동1가,0,0
비다펠리즈,서울시 영등포구 당산동1가,24500,0
선샤인팰리스(민간임대),서울시 영등포구 당산동1가,27500,0
세인트빌(416),서울시 영등포구 당산동1가,26600,0
세인트빌(주상복합),서울시 영등포구 당산동1가,0,0
션샤인빌,서울시 영등포구 당산동1가,0,0
신현빌3차(도시형),서울시 영등포구 당산동1가,28500,0
에버그린스타(도시형),서울시 영등포구 당산동1가,38000,0
에이원하우징,서울시 영등포구 당산동1가,0,0
진로,서울시 영등포구 당산동1가,90000,150000
파비앵,서울시 영등포구 당산동1가,35000,33000
퍼스트빌리지,서울시 영등포구 당산동1가,0,0
해강하우스,서울시 영등포구 당산동1가,0,0
현대가우스빌,서울시 영등포구 당산동1가,0,0
대우,서울시 영등포구 당산동2가,32000,63000
서경홈타운,서울시 영등포구 당산동2가,0,0
우성하임,서울시 영등포구 당산동2가,0,0
현대,서울시 영등포구 당산동2가,60000,119000
NR갤러리(주상복합),서울시 영등포구 당산동3가,0,0
당산계룡리슈빌1단지(도시형),서울시 영등포구 당산동3가,47000,87000
당산계룡리슈빌2단지(도시형),서울시 영등포구 당산동3가,50000,95000
당산계룡리슈빌3단지(도시형),서울시 영등포구 당산동3가,47000,95000
당산쌍용예가클래식,서울시 영등포구 당산동3가,80000,142000
당산어울림2차,서울시 영등포구 당산동3가,70000,120000
당산파크뷰(주상복합),서울시 영등포구 당산동3가,22500,0
동부센트레빌,서울시 영등포구 당산동3가,75000,170000
레스트힐(주상복합),서울시 영등포구 당산동3가,18000,0
미라벨,서울시 영등포구 당산동3가,0,0
밀레니엄,서울시 영등포구 당산동3가,0,0
삼익,서울시 영등포구 당산동3가,40000,110000
진수(도시형),서울시 영등포구 당산동3가,0,0
포레스트빌,서울시 영등포구 당산동3가,0,0
하이캐슬,서울시 영등포구 당산동3가,27000,0
한양,서울시 영등포구 당산동3가,0,110000
해라톤(주상복합),서울시 영등포구 당산동3가,29700,0
현대하이츠,서울시 영등포구 당산동3가,0,0
당산금호어울림,서울시 영등포구 당산동4가,70000,140000
당산반도유보라팰리스,서울시 영등포구 당산동4가,189000,190000
당산삼성2차,서울시 영등포구 당산동4가,50000,120000
당산삼익플라주,서울시 영등포구 당산동4가,55000,125000
당산역롯데캐슬프레스티지,서울시 영등포구 당산동4가,77000,155000
당산현대3차,서울시 영등포구 당산동4가,60000,145000
당산현대5차,서울시 영등포구 당산동4가,80000,150000
동원빌리지(주상복합),서울시 영등포구 당산동4가,0,29500
리버웨이,서울시 영등포구 당산동4가,0,0
브라운스톤당산,서울시 영등포구 당산동4가,72000,140000
블리스다임빌,서울시 영등포구 당산동4가,0,35500
엠케이더유앤미,서울시 영등포구 당산동4가,0,44000
하은빌,서울시 영등포구 당산동4가,0,0
한강,서울시 영등포구 당산동4가,59000,108000
해울에비뉴(주상복합),서울시 영등포구 당산동4가,0,0
당산디오빌(주상복합),서울시 영등포구 당산동5가,47000,70000
당산삼성래미안,서울시 영등포구 당산동5가,135000,210000
당산센트럴아이파크,서울시 영등포구 당산동5가,105000,260000
당산효성1차,서울시 영등포구 당산동5가,65000,140000
당산효성타운2차,서울시 영등포구 당산동5가,80000,140000
반도보라빌,서울시 영등포구 당산동5가,0,100000
성원,서울시 영등포구 당산동5가,68000,108000
JF명오빌,서울시 영등포구 당산동6가,0,0
강변리치빌(도시형),서울시 영등포구 당산동6가,17000,0
강변리치빌Ⅱ,서울시 영등포구 당산동6가,0,39000
골드라인(도시형),서울시 영등포구 당산동6가,27000,33000
금광찬빌(도시형),서울시 영등포구 당산동6가,0,0
"다빈치(민간임대,도시형)",서울시 영등포구 당산동6가,500000,630000
당산그린빌,서울시 영등포구 당산동6가,0,0
당산리버빌(도시형),서울시 영등포구 당산동6가,0,0
당산이레,서울시 영등포구 당산동6가,0,0
더리버뷰,서울시 영등포구 당산동6가,0,39500
성원파크빌(도시형),서울시 영등포구 당산동6가,0,0
소미골드라인Ⅰ,서울시 영등포구 당산동6가,0,0
씨엔에스파크(주상복합),서울시 영등포구 당산동6가,0,0
위더스하임,서울시 영등포구 당산동6가,0,0
유탑유블레스2차(도시형),서울시 영등포구 당산동6가,0,17000
코지빌(도시형),서울시 영등포구 당산동6가,0,0
한스파크빌,서울시 영등포구 당산동6가,0,0
해울빌,서울시 영등포구 당산동6가,31000,0
G밸리소홈(도시형),서울시 영등포구 대림동,0,17000
"H하우스대림뉴스테이(민간임대,도시형)",서울시 영등포구 대림동,0,0
SKE캐슬(도시형),서울시 영등포구 대림동,0,0
e편한세상영등포아델포레,서울시 영등포구 대림동,70000,180000
新대림한솔솔파크,서울시 영등포구 대림동,53000,108000
건영타워(도시형),서울시 영등포구 대림동,0,0
늘푸른,서울시 영등포구 대림동,0,80000
다청림(주상복합),서울시 영등포구 대림동,0,0
대림(도시형),서울시 영등포구 대림동,0,0
대림갑을명가,서울시 영등포구 대림동,45000,85000
대림문영칸타빌레,서울시 영등포구 대림동,45000,75000
대림쌍용플래티넘-S(도시형),서울시 영등포구 대림동,13300,12200
대림코오롱,서울시 영등포구 대림동,65000,119000
대림한신1차,서울시 영등포구 대림동,60000,87000
대림한신2차,서울시 영등포구 대림동,41000,110000
대림현대,서울시 영등포구 대림동,40000,90000
더스카이뷰(도시형),서울시 영등포구 대림동,0,42000
리치빌(도시형),서울시 영등포구 대림동,0,0
리트리움,서울시 영등포구 대림동,0,0
무림,서울시 영등포구 대림동,30000,90000
보라매신동아파밀리에,서울시 영등포구 대림동,58000,130000
성강케렌시아(도시형),서울시 영등포구 대림동,0,0
성락,서울시 영등포구 대림동,25000,60000
성원(1115-1),서울시 영등포구 대림동,0,0
성원(650),서울시 영등포구 대림동,45000,90000
신대림신동아파밀리에,서울시 영등포구 대림동,0,120000
신대림자이1단지(주상복합),서울시 영등포구 대림동,65000,100000
신대림자이2단지(주상복합),서울시 영등포구 대림동,65000,120000
신동아,서울시 영등포구 대림동,35000,75000
영등포자이르네(도시형),서울시 영등포구 대림동,47000,68000
온누리,서울시 영등포구 대림동,44000,70000
우성1차,서울시 영등포구 대림동,50000,93000
우성2차,서울시 영등포구 대림동,0,70000
유탑유블레스(도시형),서울시 영등포구 대림동,0,12200
종인아네스트,서울시 영등포구 대림동,0,53000
"해피웰즈빌(민간임대,도시형)",서울시 영등포구 대림동,0,0
현대1차,서울시 영등포구 대림동,41000,85000
현대2차,서울시 영등포구 대림동,38000,80000
현대3차,서울시 영등포구 대림동,65000,120000
그린나래(도시형),서울시 영등포구 도림동,0,0
도림청구,서울시 영등포구 도림동,23000,100000
동아에코빌,서울시 영등포구 도림동,55000,115000
에스제이팰리스,서울시 영등포구 도림동,0,0
영등포아트자이,서울시 영등포구 도림동,85000,200000
예성클래식(도시형),서울시 영등포구 도림동,0,0
정호샤인빌,서울시 영등포구 도림동,0,0
한라,서울시 영등포구 도림동,0,80000
현대팰리스,서울시 영등포구 도림동,0,0
현대힐타운,서울시 영등포구 도림동,0,0
호암아크빌(도시형),서울시 영등포구 도림동,0,0
디아인스,서울시 영등포구 문래동3가,25000,0
문래건영,서울시 영등포구 문래동3가,48000,129000
문래공원한신,서울시 영등포구 문래동3가,45000,125000
문래금호어울림,서울시 영등포구 문래동3가,0,130000
문래동원데자뷰,서울시 영등포구 문래동3가,0,120000
문래우정,서울시 영등포구 문래동3가,70000,80000
문래자이,서울시 영등포구 문래동3가,90000,190000
문래태영데시앙,서울시 영등포구 문래동3가,0,0
문래해태,서울시 영등포구 문래동3가,50000,77000
문래힐스테이트,서울시 영등포구 문래동3가,80000,185000
세종에버그린,서울시 영등포구 문래동3가,28000,0
예지팰리스77차,서울시 영등포구 문래동3가,55000,115000
리버뷰신안인스빌,서울시 영등포구 문래동4가,0,105000
리버뷰신안인스빌2단지,서울시 영등포구 문래동4가,50000,105000
문래삼환,서울시 영등포구 문래동4가,55000,110000
문래대림,서울시 영등포구 문래동5가,35000,110000
문래두산위브,서울시 영등포구 문래동5가,37000,89000
문래모아미래도,서울시 영등포구 문래동5가,80000,145000
문래현대5차,서울시 영등포구 문래동5가,45000,83000
진주맨션,서울시 영등포구 문래동5가,0,120000
현대3차,서울시 영등포구 문래동5가,45000,85000
e편한세상문래에듀플라츠,서울시 영등포구 문래동6가,0,120000
대원,서울시 영등포구 문래동6가,60000,98000
문래미원,서울시 영등포구 문래동6가,65000,105000
문래현대6차,서울시 영등포구 문래동6가,65000,75000
미주프라자(주상복합),서울시 영등포구 문래동6가,0,67000
베어스타운,서울시 영등포구 문래동6가,52000,105000
유원문래,서울시 영등포구 문래동6가,40000,96000
한신,서울시 영등포구 문래동6가,43000,125000
현대1차,서울시 영등포구 문래동6가,45000,90000
현대2차,서울시 영등포구 문래동6가,47000,85000
HY(도시형),서울시 영등포구 신길동,0,0
다울,서울시 영등포구 신길동,0,0
대방(A동),서울시 영등포구 신길동,0,30000
대방(B동),서울시 영등포구 신길동,0,0
대신,서울시 영등포구 신길동,0,55000
더샵파크프레스티지,서울시 영등포구 신길동,65000,180000
동훈노보빌,서울시 영등포구 신길동,0,105000
드림하우스(도시형),서울시 영등포구 신길동,0,0
